Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off2,Matches
130,Ben Davies\Ben-Davies,wal WAL,DF,Tottenham,24,1993,29,2324,80,68.0,25.8,26,,3,,7,2.00,47,20,+27,+1.05,+0.14,47.0,21.5,+25.5,+0.99,+0.37,Matches
131,Tom Davies\Tom-Davies,eng ENG,MF,Everton,19,1998,33,1900,58,55.6,21.1,20,,13,,2,1.42,27,23,+4,+0.19,+1.26,22.0,24.6,-2.6,-0.12,+0.34,Matches
132,Steven Davis\Steven-Davis,nir NIR,MF,Southampton,32,1985,23,1521,66,44.5,16.9,17,,6,,5,1.00,16,21,-5,-0.30,+0.37,20.2,20.8,-0.6,-0.04,+0.22,Matches
133,Craig Dawson\Craig-Dawson,eng ENG,DF,West Brom,27,1990,28,2510,90,73.4,27.9,28,,0,,1,0.96,24,39,-15,-0.54,+0.45,25.7,35.2,-9.5,-0.34,+0.01,Matches
134,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,MF,Manchester City,26,1991,37,3073,83,89.9,34.1,36,,1,,1,2.62,93,22,+71,+2.08,0.00,73.1,19.1,+54.0,+1.57,+0.44,Matches
135,Mathieu Debuchy\Mathieu-Debuchy,fr FRA,DF,Arsenal,32,1985,0,,,,,0,,0,,1,,,,,,,,,,,,Matches
136,Troy Deeney\Troy-Deeney,eng ENG,FW,Watford,29,1988,29,1844,64,53.9,20.5,20,,9,,1,0.97,23,28,-5,-0.24,+0.61,27.3,25.7,+1.6,+0.08,+0.82,Matches
137,Jermain Defoe\Jermain-Defoe,eng ENG,FW,Bournemouth,34,1982,24,1088,45,31.8,12.1,11,,13,,2,0.75,18,21,-3,-0.25,+0.25,14.7,20.0,-5.3,-0.44,-0.07,Matches
138,Steven Defour\Steven-Defour,be BEL,MF,Burnley,29,1988,24,1997,83,58.4,22.2,24,,0,,0,1.42,18,17,+1,+0.05,+0.30,18.6,27.9,-9.3,-0.42,-0.18,Matches
139,Damien Delaney\Damien-Delaney,ie IRL,DF,Crystal Palace,36,1981,2,96,48,2.8,1.1,1,,1,,8,0.00,0,5,-5,-4.69,-4.55,0.5,2.8,-2.2,-2.13,-2.30,Matches
140,Fabian Delph\Fabian-Delph,eng ENG,DF,Manchester City,27,1989,22,1741,79,50.9,19.3,21,,1,,3,2.64,55,17,+38,+1.96,-0.23,44.3,10.9,+33.4,+1.72,+0.38,Matches
141,Mousa DembÃ©lÃ©\Mousa-Dembele,be BEL,MF,Tottenham,30,1987,28,1879,67,54.9,20.9,21,,7,,2,1.93,41,21,+20,+0.96,-0.09,35.4,22.3,+13.1,+0.63,-0.53,Matches
142,Laurent Depoitre\Laurent-Depoitre,be BEL,FW,Huddersfield,28,1988,33,1820,55,53.2,20.2,18,,15,,2,0.82,14,34,-20,-0.99,-0.43,14.8,30.4,-15.6,-0.78,-0.42,Matches
143,Mike van der Hoorn\Mike-van-der-Hoorn,nl NED,DF,Swansea City,24,1992,24,1944,81,56.8,21.6,24,,0,,13,1.00,17,27,-10,-0.46,+0.63,18.5,31.7,-13.2,-0.61,+0.28,Matches
144,Gerard Deulofeu\Gerard-Deulofeu,es ESP,FWMF,Watford,23,1994,7,435,62,12.7,4.8,5,,2,,0,1.43,3,3,0,0.00,+0.60,4.8,4.6,+0.2,+0.05,+0.40,Matches
145,Fousseni DiabatÃ©\Fousseni-Diabate,ml MLI,MFFW,Leicester City,21,1995,14,587,42,17.2,6.5,5,,9,,1,0.93,11,12,-1,-0.15,-0.06,8.7,9.4,-0.7,-0.11,-0.07,Matches
146,Mohamed DiamÃ©\Mohamed-Diame,sn SEN,MF,Newcastle Utd,30,1987,31,2041,66,59.7,22.7,23,,8,,6,1.32,26,27,-1,-0.04,+0.41,27.7,32.5,-4.8,-0.21,+0.15,Matches
147,Grady Diangana\Grady-Diangana,eng ENG,MF,West Ham,19,1998,0,,,,,0,,0,,2,,,,,,,,,,,,Matches
148,Brahim DÃ­az\Brahim-Diaz,es ESP,FWMF,Manchester City,17,1999,5,55,11,1.6,0.6,0,,5,,5,2.60,2,1,+1,+1.64,-0.45,1.2,1.0,+0.2,+0.35,-1.20,Matches
149,Eric Dier\Eric-Dier,eng ENG,MFDF,Tottenham,23,1994,34,2824,83,82.6,31.4,32,,2,,3,2.06,59,30,+29,+0.92,-0.43,58.1,27.2,+30.9,+0.99,+0.68,Matches
150,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Southampton,26,1991,12,994,83,29.1,11.0,11,,1,,2,1.08,13,18,-5,-0.45,+0.07,14.2,12.5,+1.7,+0.15,+0.44,Matches
151,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Liverpool,26,1991,14,1260,90,36.8,14.0,14,,0,,1,1.79,27,10,+17,+1.21,+0.01,26.1,9.7,+16.4,+1.17,+0.32,Matches
152,Abdoulaye DoucourÃ©\Abdoulaye-Doucoure,fr FRA,MF,Watford,24,1993,37,3324,90,97.2,36.9,37,,0,,0,1.11,44,63,-19,-0.51,+0.42,44.0,55.0,-11.0,-0.30,+0.12,Matches
153,Aleksandar DragoviÄ‡\Aleksandar-Dragovic,at AUT,DF,Leicester City,26,1991,11,769,70,22.5,8.5,7,,4,,18,1.09,10,14,-4,-0.47,-0.47,10.2,10.4,-0.2,-0.02,+0.04,Matches
154,Danny Drinkwater\Danny-Drinkwater,eng ENG,MF,Chelsea,27,1990,12,527,44,15.4,5.9,5,,7,,8,2.17,10,7,+3,+0.51,-0.14,9.1,5.4,+3.7,+0.63,+0.04,Matches
155,Martin DÃºbravka\Martin-Dubravka,sk SVK,GK,Newcastle Utd,28,1989,12,1080,90,31.6,12.0,12,,0,,1,1.58,15,11,+4,+0.33,+0.79,15.2,14.0,+1.2,+0.10,+0.54,Matches
156,Shane Duffy\Shane-Duffy,ie IRL,DF,Brighton,25,1992,37,3292,89,96.3,36.6,37,,0,,0,1.00,32,52,-20,-0.55,-0.55,35.5,47.5,-11.9,-0.33,-0.18,Matches
157,Paul Dummett\Paul-Dummett,wal WAL,DF,Newcastle Utd,25,1991,20,1602,80,46.8,17.8,19,,1,,2,1.30,19,18,+1,+0.06,+0.50,21.1,26.1,-5.0,-0.28,-0.03,Matches
158,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,25,1991,38,3420,90,100.0,38.0,38,,0,,0,1.05,34,54,-20,-0.53,,37.4,49.6,-12.2,-0.32,,Matches
159,Nathan Dyer\Nathan-Dyer,eng ENG,MFFW,Swansea City,29,1987,24,1307,54,38.2,14.5,16,,8,,7,1.08,12,20,-8,-0.55,+0.30,12.6,21.5,-8.9,-0.61,+0.19,Matches
160,Ederson\Ederson,br BRA,GK,Manchester City,23,1993,36,3194,89,93.4,35.5,36,,0,,1,2.62,99,26,+73,+2.06,-0.33,77.3,22.1,+55.2,+1.56,+0.36,Matches
161,Tom Edwards\Tom-Edwards,eng ENG,DF,Stoke City,18,1999,6,481,80,14.1,5.3,6,,0,,6,0.67,6,15,-9,-1.68,-0.95,6.6,11.8,-5.2,-0.97,-0.45,Matches
162,Rob Elliot\Rob-Elliot,ie IRL,GK,Newcastle Utd,31,1986,16,1440,90,42.1,16.0,16,,0,,6,1.06,14,21,-7,-0.44,-0.39,16.7,22.1,-5.4,-0.34,-0.12,Matches
163,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,25,1992,13,867,67,25.4,9.6,11,,2,,11,1.92,18,12,+6,+0.62,+0.02,15.1,13.0,+2.1,+0.22,-0.13,Matches
164,Christian Eriksen\Christian-Eriksen,dk DEN,MFFW,Tottenham,25,1992,37,3218,87,94.1,35.8,37,,0,,0,2.05,71,33,+38,+1.06,+1.06,64.4,32.5,+31.9,+0.89,+0.43,Matches
165,Jonny Evans\Jonny-Evans,nir NIR,DF,West Brom,29,1988,28,2270,81,66.4,25.2,26,,2,,1,0.61,21,39,-18,-0.71,-0.17,25.2,30.5,-5.3,-0.21,+0.40,Matches
166,Patrice Evra\Patrice-Evra,fr FRA,DF,West Ham,36,1981,5,228,46,6.7,2.5,3,,2,,7,0.80,3,10,-7,-2.76,-2.40,0.9,6.9,-6.0,-2.38,-2.00,Matches
167,Åukasz FabiaÅ„ski\Lukasz-Fabianski,pl POL,GK,Swansea City,32,1985,38,3420,90,100.0,38.0,38,,0,,0,0.87,28,56,-28,-0.74,,31.2,58.9,-27.8,-0.73,,Matches
168,Cesc FÃ bregas\Cesc-Fabregas,es ESP,MF,Chelsea,30,1987,32,2307,72,67.5,25.6,25,,7,,4,1.72,40,26,+14,+0.55,-0.26,40.7,22.2,+18.5,+0.72,+0.39,Matches
169,Marouane Fellaini\Marouane-Fellaini,be BEL,MF,Manchester Utd,29,1987,16,683,43,20.0,7.6,5,,11,,0,2.44,18,1,+17,+2.24,+1.48,14.4,6.8,+7.6,+1.11,+0.80,Matches
170,Kiko FemenÃ­a\Kiko-Femenia,es ESP,DFMF,Watford,26,1991,23,1713,74,50.1,19.0,19,,4,,1,1.17,27,33,-6,-0.32,+0.42,23.2,29.3,-6.2,-0.32,-0.04,Matches
171,Leroy Fer\Leroy-Fer,nl NED,MF,Swansea City,27,1990,20,1397,70,40.8,15.5,15,,5,,4,0.80,12,26,-14,-0.90,-0.28,12.5,25.6,-13.1,-0.84,-0.19,Matches
172,Nathan Ferguson\Nathan-Ferguson,eng ENG,DF,West Brom,16,2000,0,,,,,0,,0,,1,,,,,,,,,,,,Matches
173,Edimilson Fernandes\Edimilson-Fernandes,ch SUI,MFFW,West Ham,21,1996,14,845,60,24.7,9.4,9,,5,,5,0.86,11,20,-9,-0.96,-0.57,7.0,20.7,-13.6,-1.45,-1.25,Matches
174,Federico FernÃ¡ndez\Federico-Fernandez,ar ARG,DF,Swansea City,28,1989,30,2676,89,78.2,29.7,30,,0,,4,0.93,24,44,-20,-0.67,+0.30,23.1,46.7,-23.6,-0.79,-0.29,Matches
175,Fernandinho\Fernandinho,br BRA,MF,Manchester City,32,1985,34,2881,85,84.2,32.0,33,,1,,0,2.59,89,24,+65,+2.03,-0.31,68.7,18.2,+50.4,+1.57,+0.27,Matches
176,Sam Field\Sam-Field,eng ENG,MF,West Brom,19,1998,10,537,54,15.7,6.0,7,,3,,7,0.91,5,7,-2,-0.34,+0.38,5.3,6.5,-1.2,-0.20,+0.17,Matches
177,Roberto Firmino\Roberto-Firmino,br BRA,FW,Liverpool,25,1991,37,2763,75,80.8,30.7,32,,5,,1,2.00,73,32,+41,+1.34,+0.65,59.9,28.5,+31.5,+1.02,+0.24,Matches
178,Jon Flanagan\Jon-Flanagan,eng ENG,DF,Liverpool,24,1993,0,,,,,0,,0,,1,,,,,,,,,,,,Matches
179,Darren Fletcher\Darren-Fletcher,sco SCO,MF,Stoke City,33,1984,27,2219,82,64.9,24.7,25,,2,,8,1.07,26,49,-23,-0.93,-0.18,26.2,37.3,-11.0,-0.45,+0.38,Matches
180,Phil Foden\Phil-Foden,eng ENG,MF,Manchester City,17,2000,5,49,10,1.4,0.5,0,,5,,8,3.00,4,1,+3,+5.51,+3.48,2.6,0.2,+2.3,+4.78,+3.29,Matches
181,Michael Folivi\Michael-Folivi,eng ENG,FW,Watford,19,1998,0,,,,,0,,0,,1,,,,,,,,,,,,Matches
182,JosÃ© Fonte\Jose-Fonte,pt POR,DF,West Ham,33,1983,8,688,86,20.1,7.6,8,,0,,5,1.13,9,11,-2,-0.26,+0.33,7.5,9.0,-1.5,-0.20,+0.39,Matches
183,Fraser Forster\Fraser-Forster,eng ENG,GK,Southampton,29,1988,20,1800,90,52.6,20.0,20,,0,,18,0.95,20,30,-10,-0.50,0.00,24.8,24.7,0.0,0.00,+0.34,Matches
184,Ben Foster\Ben-Foster,eng ENG,GK,West Brom,34,1983,37,3330,90,97.4,37.0,37,,0,,0,0.81,30,55,-25,-0.68,-0.68,35.2,47.6,-12.4,-0.34,+0.25,Matches
185,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Crystal Palace,19,1998,21,1596,76,46.7,17.7,17,,4,,9,0.81,12,30,-18,-1.02,-1.41,25.6,25.0,+0.6,+0.04,-0.14,Matches
186,Juan Foyth\Juan-Foyth,ar ARG,DF,Tottenham,19,1998,0,,,,,0,,0,,16,,,,,,,,,,,,Matches
187,Simon Francis\Simon-Francis,eng ENG,DF,Bournemouth,32,1985,32,2705,85,79.1,30.1,31,,1,,0,1.22,36,47,-11,-0.37,+0.26,37.1,49.3,-12.2,-0.41,-0.08,Matches
188,Ryan Fraser\Ryan-Fraser,sco SCO,MFDF,Bournemouth,23,1994,26,2004,77,58.6,22.3,23,,3,,9,1.12,25,38,-13,-0.58,-0.39,26.7,32.5,-5.8,-0.26,+0.32,Matches
189,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,31,1986,25,1921,77,56.2,21.3,21,,4,,11,1.28,34,35,-1,-0.05,+0.13,25.4,28.8,-3.4,-0.16,-0.24,Matches
190,Jay Fulton\Jay-Fulton,sco SCO,MF,Swansea City,23,1994,2,19,10,0.6,0.2,0,,2,,3,1.00,0,0,0,0.00,+0.74,0.0,0.6,-0.6,-3.41,-2.69,Matches
191,Ramiro Funes Mori\Ramiro-Funes-Mori,ar ARG,DFMF,Everton,26,1991,4,121,30,3.5,1.3,1,,3,,3,1.25,2,2,0,0.00,+0.38,1.1,1.3,-0.3,-0.20,+0.08,Matches
192,Manolo Gabbiadini\Manolo-Gabbiadini,it ITA,FWMF,Southampton,25,1991,28,1081,39,31.6,12.0,11,,17,,10,0.86,13,17,-4,-0.33,+0.24,12.8,13.4,-0.6,-0.05,+0.15,Matches
193,Ali Gabr\Ali-Gabr,eg EGY,DF,West Brom,28,1989,0,,,,,0,,0,,2,,,,,,,,,,,,Matches
194,JesÃºs GÃ¡mez\Jesus-Gamez,es ESP,DF,Newcastle Utd,32,1985,2,98,49,2.9,1.1,1,,1,,9,1.50,1,0,+1,+0.92,+1.16,1.4,1.4,0.0,+0.02,+0.30,Matches
195,Idrissa Gana Gueye\Idrissa-Gana-Gueye,sn SEN,MF,Everton,27,1989,33,2751,83,80.4,30.6,32,,1,,1,1.33,38,42,-4,-0.13,+1.21,33.4,39.2,-5.8,-0.19,+0.45,Matches
196,Luke Garbutt\Luke-Garbutt,eng ENG,DFMF,Everton,24,1993,0,,,,,0,,0,,1,,,,,,,,,,,,Matches
197,Dwight Gayle\Dwight-Gayle,eng ENG,FW,Newcastle Utd,26,1990,35,1958,56,57.3,21.8,23,,12,,1,1.06,19,31,-12,-0.55,-0.80,24.0,32.4,-8.4,-0.39,-0.27,Matches
198,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,Tottenham,25,1992,1,90,90,2.6,1.0,1,,0,,1,3.00,1,0,+1,+1.00,0.00,0.9,0.7,+0.2,+0.16,-0.72,Matches
199,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,26,1990,37,3330,90,97.4,37.0,37,,0,,0,2.11,67,28,+39,+1.05,+0.05,56.7,39.7,+17.1,+0.46,+0.31,Matches
200,Kieran Gibbs\Kieran-Gibbs,eng ENG,DF,West Brom,27,1989,33,2827,86,82.7,31.4,32,,1,,0,0.73,23,44,-21,-0.67,-0.06,30.1,38.7,-8.6,-0.27,+0.39,Matches
201,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Arsenal,30,1986,16,388,24,11.3,4.3,1,,15,,2,1.50,7,4,+3,+0.70,+0.10,8.1,4.3,+3.8,+0.91,+0.67,Matches
202,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,30,1986,13,613,47,17.9,6.8,6,,7,,0,1.54,12,7,+5,+0.73,+0.12,11.5,6.8,+4.7,+0.70,+0.12,Matches
203,Connor Goldson\Connor-Goldson,eng ENG,DF,Brighton,24,1992,3,200,67,5.8,2.2,2,,1,,28,1.00,1,5,-4,-1.80,-1.35,2.6,2.5,+0.1,+0.02,+0.37,Matches
204,Heurelho Gomes\Heurelho-Gomes,br BRA,GK,Watford,36,1981,24,2128,89,62.2,23.6,24,,0,,9,1.08,32,40,-8,-0.34,+0.50,28.0,35.5,-7.6,-0.32,-0.05,Matches
205,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,20,1997,23,1902,83,55.6,21.1,21,,2,,6,1.96,47,22,+25,+1.18,-0.06,39.7,19.4,+20.3,+0.96,-0.03,Matches
206,Jon Gorenc StankoviÄ‡\Jon-Gorenc-Stankovic,si SVN,DFMF,Huddersfield,21,1996,0,,,,,0,,0,,3,,,,,,,,,,,,Matches
207,Dan Gosling\Dan-Gosling,eng ENG,MF,Bournemouth,27,1990,28,1947,70,56.9,21.6,21,,7,,10,1.25,30,41,-11,-0.51,-0.20,26.3,33.8,-7.5,-0.35,+0.10,Matches
208,Lee Grant\Lee-Grant,eng ENG,GK,Stoke City,34,1983,3,270,90,7.9,3.0,3,,0,,26,0.33,3,7,-4,-1.33,-0.50,3.3,4.6,-1.3,-0.45,+0.14,Matches
209,Andre Gray\Andre-Gray,eng ENG,FW,Watford,26,1991,31,1498,48,43.8,16.6,16,,15,,7,1.00,19,30,-11,-0.66,-0.24,19.1,25.9,-6.8,-0.41,-0.19,Matches
210,Demarai Gray\Demarai-Gray,eng ENG,MFFW,Leicester City,21,1996,35,1697,48,49.6,18.9,17,,18,,3,1.29,25,35,-10,-0.53,-0.84,20.8,26.3,-5.4,-0.29,-0.47,Matches
211,Robert Green\Robert-Green,eng ENG,GK,Huddersfield,37,1980,0,,,,,0,,0,,8,,,,,,,,,,,,Matches
212,Pascal GroÃŸ\Pascal-Gross,de GER,MFFW,Brighton,26,1991,38,2928,77,85.6,32.5,35,,3,,0,1.05,34,46,-12,-0.37,+1.09,33.6,37.9,-4.3,-0.13,+1.36,Matches
213,Marko GrujiÄ‡\Marko-Grujic,rs SRB,MF,Liverpool,21,1996,3,16,5,0.5,0.2,0,,3,,3,2.00,0,0,0,0.00,-1.22,0.1,0.2,-0.1,-0.78,-1.76,Matches
214,Ä°lkay GÃ¼ndoÄŸan\Ilkay-Gundogan,de GER,MF,Manchester City,26,1990,30,1517,51,44.4,16.9,15,,15,,4,2.60,44,14,+30,+1.78,-0.54,33.6,12.7,+20.9,+1.25,-0.51,Matches
215,Florent Hadergjonaj\Florent-Hadergjonaj,xk KVX,DFMF,Huddersfield,23,1994,23,1674,73,48.9,18.6,19,,4,,10,0.96,13,28,-15,-0.81,-0.03,18.3,25.7,-7.4,-0.40,+0.34,Matches
216,Massadio HaÃ¯dara\Massadio-Haidara,ml MLI,FWMF,Newcastle Utd,24,1992,1,4,4,0.1,0.0,0,,1,,6,3.00,0,0,0,0.00,+0.21,0.0,0.0,0.0,-0.57,-0.30,Matches
217,Sead HaksabanoviÄ‡\Sead-Haksabanovic,me MNE,MF,West Ham,18,1999,0,,,,,0,,0,,6,,,,,,,,,,,,Matches
218,Ben Hamer\Ben-Hamer,eng ENG,GK,Leicester City,29,1987,4,275,69,8.0,3.1,3,,1,,29,0.25,0,7,-7,-2.29,-2.38,1.6,4.9,-3.2,-1.07,-1.10,Matches
219,Rekeem Harper\Rekeem-Harper,eng ENG,MF,West Brom,17,2000,1,21,21,0.6,0.2,0,,1,,4,3.00,0,0,0,0.00,+0.66,0.1,0.1,0.0,+0.05,+0.40,Matches
220,Joe Hart\Joe-Hart,eng ENG,GK,West Ham,30,1987,19,1710,90,50.0,19.0,19,,0,,16,0.79,18,39,-21,-1.11,-1.16,17.5,27.6,-10.1,-0.53,-0.04,Matches
221,Jakob Haugaard\Jakob-Haugaard,dk DEN,GK,Stoke City,25,1992,0,,,,,0,,0,,12,,,,,,,,,,,,Matches
222,Isaac Hayden\Isaac-Hayden,eng ENG,MF,Newcastle Utd,22,1995,26,1374,53,40.2,15.3,15,,11,,8,1.27,12,25,-13,-0.85,-1.07,15.3,23.5,-8.2,-0.54,-0.45,Matches
223,Eden Hazard\Eden-Hazard,be BEL,FWMF,Chelsea,26,1991,34,2422,71,70.8,26.9,28,,6,,1,1.79,43,27,+16,+0.59,-0.13,42.9,24.1,+18.8,+0.70,+0.35,Matches
224,Tom Heaton\Tom-Heaton,eng ENG,GK,Burnley,31,1986,4,305,76,8.9,3.4,4,,0,,7,1.75,5,4,+1,+0.30,+0.41,4.2,4.5,-0.3,-0.09,+0.28,Matches
225,Michael Hefele\Michael-Hefele,de GER,DF,Huddersfield,26,1990,2,33,17,1.0,0.4,0,,2,,9,1.50,0,1,-1,-2.73,-1.96,0.0,1.1,-1.1,-3.19,-2.63,Matches
226,Ahmed Hegazi\Ahmed-Hegazi,eg EGY,DF,West Brom,26,1991,38,3386,89,99.0,37.6,38,,0,,0,0.82,30,55,-25,-0.66,-0.66,34.7,48.2,-13.4,-0.36,-1.51,Matches
227,Tomer Hemed\Tomer-Hemed,il ISR,FW,Brighton,30,1987,16,849,53,24.8,9.4,9,,7,,6,1.00,6,8,-2,-0.21,+0.42,7.7,10.7,-3.1,-0.32,-0.01,Matches
228,Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,27,1990,27,2171,80,63.5,24.1,25,,2,,4,1.93,52,21,+31,+1.29,+0.20,43.3,23.2,+20.0,+0.83,-0.40,Matches
229,Jeff Hendrick\Jeff-Hendrick,ie IRL,MFFW,Burnley,25,1992,34,2331,69,68.2,25.9,29,,5,,1,1.44,17,28,-11,-0.42,-1.09,19.6,33.6,-14.0,-0.54,-0.62,Matches
230,Wayne Hennessey\Wayne-Hennessey,wal WAL,GK,Crystal Palace,30,1987,27,2430,90,71.1,27.0,27,,0,,9,1.11,29,41,-12,-0.44,-0.63,37.1,38.4,-1.4,-0.05,-0.56,Matches
231,Dion-Curtis Henry\Dion-Curtis-Henry,eng ENG,GK,Crystal Palace,19,1997,0,,,,,0,,0,,4,,,,,,,,,,,,Matches
232,Javier HernÃ¡ndez\Javier-Hernandez,mx MEX,FW,West Ham,29,1988,28,1548,55,45.3,17.2,16,,12,,3,0.89,21,36,-15,-0.87,-0.63,17.6,27.9,-10.3,-0.60,-0.16,Matches
233,Ander Herrera\Ander-Herrera,es ESP,MF,Manchester Utd,27,1989,26,1268,49,37.1,14.1,13,,13,,7,2.12,20,14,+6,+0.43,-1.00,16.7,18.8,-2.1,-0.15,-0.96,Matches
234,Son Heung-min\Son-Heung-min,kr KOR,FWMF,Tottenham,25,1992,37,2317,63,67.7,25.7,27,,10,,1,2.00,56,17,+39,+1.51,+1.60,47.6,20.3,+27.3,+1.06,+0.61,Matches
235,Wesley Hoedt\Wesley-Hoedt,nl NED,DF,Southampton,23,1994,28,2520,90,73.7,28.0,28,,0,,6,0.93,27,42,-15,-0.54,-0.14,25.6,34.8,-9.2,-0.33,-0.65,Matches
236,Jonathan Hogg\Jonathan-Hogg,eng ENG,MF,Huddersfield,28,1988,30,2398,80,70.1,26.6,29,,1,,2,0.97,20,39,-19,-0.71,+0.26,21.6,39.0,-17.4,-0.65,-0.25,Matches
237,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,21,1995,12,822,69,24.0,9.1,9,,3,,6,1.58,14,17,-3,-0.33,-1.23,15.7,16.7,-1.1,-0.12,-0.57,Matches
238,JosÃ© Holebas\Jose-Holebas,gr GRE,DFMF,Watford,33,1984,28,2382,85,69.6,26.5,26,,2,,4,1.14,30,47,-17,-0.64,-0.38,32.9,38.4,-5.5,-0.21,+0.31,Matches
239,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,20,1996,15,1184,79,34.6,13.2,13,,2,,12,1.73,16,14,+2,+0.15,+0.80,15.0,15.9,-0.9,-0.07,+0.32,Matches
240,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FW,Chelsea,16,2000,2,29,15,0.8,0.3,0,,2,,2,0.00,0,1,-1,-3.10,-3.77,0.8,0.7,+0.1,+0.33,-0.26,Matches
241,Sam Hughes\Sam-Hughes,eng ENG,DF,Leicester City,20,1997,0,,,,,0,,0,,2,,,,,,,,,,,,Matches
242,Will Hughes\Will-Hughes,eng ENG,MFFW,Watford,22,1995,15,990,66,28.9,11.0,11,,4,,2,0.93,13,15,-2,-0.18,+0.48,11.7,14.0,-2.4,-0.21,+0.12,Matches
243,Jordan Hugill\Jordan-Hugill,eng ENG,FW,West Ham,25,1992,3,25,8,0.7,0.3,0,,3,,9,2.00,0,0,0,0.00,+0.53,0.0,0.6,-0.6,-2.42,-1.92,Matches
244,Uwe HÃ¼nemeier\Uwe-Hunemeier,de GER,DF,Brighton,31,1986,1,18,18,0.5,0.2,0,,1,,9,1.00,1,1,0,0.00,+0.53,0.8,1.1,-0.3,-1.61,-1.30,Matches
245,Emerson Hyndman\Emerson-Hyndman,us USA,MF,Bournemouth,21,1996,1,58,58,1.7,0.6,1,,0,,2,3.00,0,1,-1,-1.55,-1.15,0.5,0.7,-0.1,-0.17,+0.22,Matches
246,Pierre HÃ¸jbjerg\Pierre-Hojbjerg,dk DEN,MF,Southampton,21,1995,23,1670,73,48.8,18.6,19,,4,,8,0.91,18,30,-12,-0.65,-0.29,16.8,22.5,-5.7,-0.31,-0.29,Matches
247,Jordon Ibe\Jordon-Ibe,eng ENG,MFFW,Bournemouth,21,1995,32,1995,62,58.3,22.2,22,,10,,3,1.19,27,33,-6,-0.27,+0.36,26.0,32.4,-6.4,-0.29,+0.25,Matches
248,Vicente Iborra\Vicente-Iborra,es ESP,MF,Leicester City,29,1988,19,1410,74,41.2,15.7,17,,2,,10,1.42,26,23,+3,+0.19,+0.50,15.5,20.1,-4.6,-0.29,-0.41,Matches
249,Didier Ibrahim Ndong\Didier-Ibrahim-Ndong,ga GAB,DFMF,Watford,23,1994,0,,,,,0,,0,,3,,,,,,,,,,,,Matches
250,Zlatan IbrahimoviÄ‡\Zlatan-Ibrahimovic,se SWE,MFFW,Manchester Utd,35,1981,5,106,21,3.1,1.2,1,,4,,3,2.00,1,2,-1,-0.85,-1.96,2.1,0.9,+1.1,+0.98,+0.55,Matches
251,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FWMF,Leicester City,20,1996,21,830,40,24.3,9.2,7,,14,,11,0.81,15,17,-2,-0.22,-0.15,14.0,9.5,+4.5,+0.49,+0.72,Matches
252,Tom Ince\Tom-Ince,eng ENG,MFFW,Huddersfield,25,1992,33,2452,74,71.7,27.2,27,,6,,3,1.06,22,39,-17,-0.62,+0.58,24.8,33.4,-8.6,-0.32,+0.92,Matches
253,Danny Ings\Danny-Ings,eng ENG,FW,Liverpool,25,1992,8,267,33,7.8,3.0,3,,5,,9,1.63,3,0,+3,+1.01,-0.22,6.0,0.9,+5.1,+1.73,+0.82,Matches
254,Stephen Ireland\Stephen-Ireland,ie IRL,MF,Stoke City,30,1986,4,131,33,3.8,1.5,1,,3,,6,1.25,0,4,-4,-2.75,-1.95,1.4,3.0,-1.6,-1.11,-0.55,Matches
255,Alex Iwobi\Alex-Iwobi,ng NGA,FWMF,Arsenal,21,1996,26,1830,70,53.5,20.3,22,,4,,10,1.42,36,26,+10,+0.49,-0.24,33.3,28.5,+4.7,+0.23,-0.19,Matches
256,JosÃ© Izquierdo\Jose-Izquierdo,co COL,MFFW,Brighton,25,1992,32,1984,62,58.0,22.0,23,,9,,3,1.03,26,32,-6,-0.27,+0.61,24.9,30.3,-5.4,-0.25,+0.18,Matches
257,JarosÅ‚aw Jach\Jaroslaw-Jach,pl POL,DF,Crystal Palace,23,1994,0,,,,,0,,0,,1,,,,,,,,,,,,Matches
258,Phil Jagielka\Phil-Jagielka,eng ENG,DF,Everton,34,1982,25,2065,83,60.4,22.9,23,,2,,5,1.28,24,39,-15,-0.65,-0.72,22.2,33.2,-11.1,-0.48,-0.52,Matches
